POI_ID,Contiene_árbol,Contiene_estructura,Contiene_tren,Contiene_agua,Sin_detecciones,Objetos_detectados,lat,lon
1179042775,False,False,False,False,True,Ninguno,19.271889999999992,-99.63264999999998
1202965262,False,False,False,False,True,Ninguno,19.27232,-99.63129
1178939492,False,False,False,False,True,Ninguno,19.272180000000002,-99.64330999999997
1178940668,False,False,False,False,True,Ninguno,19.272180000000002,-99.64330999999997
1178939360,False,False,False,False,True,Ninguno,19.272609999999997,-99.64725000000001
1178918853,False,False,False,False,True,Ninguno,19.272609999999997,-99.64725000000001
1178918855,False,False,False,False,True,Ninguno,19.272609999999997,-99.64725000000001
1178918854,False,False,False,False,True,Ninguno,19.272609999999997,-99.64725000000001
1178918856,False,False,False,False,True,Ninguno,19.272609999999997,-99.64725000000001
1178919509,False,False,False,False,True,Ninguno,19.27263,-99.64627000000003
1178942827,False,False,False,False,True,Ninguno,19.272650000000002,-99.63919000000003
1178943117,False,False,False,False,True,Ninguno,19.272650000000002,-99.63919000000003
1178942770,False,False,False,False,True,Ninguno,19.272650000000002,-99.63946
1178943118,False,False,False,False,True,Ninguno,19.272650000000002,-99.63919000000003
1178942769,False,False,False,False,True,Ninguno,19.272650000000002,-99.63946
1178919344,False,False,False,False,True,Ninguno,19.272670000000005,-99.64227999999997
1178942528,False,False,False,False,True,Ninguno,19.272670000000005,-99.64293000000002
1178942527,False,False,False,False,True,Ninguno,19.272670000000005,-99.64293000000002
1178919345,False,False,False,False,True,Ninguno,19.272670000000005,-99.64227999999997
1178919343,False,False,False,False,True,Ninguno,19.272670000000005,-99.64227999999997
1178942526,False,False,False,False,True,Ninguno,19.272670000000005,-99.64293000000002
1178919510,False,False,False,False,True,Ninguno,19.27263,-99.64627000000003
1178942529,False,False,False,False,True,Ninguno,19.27266,-99.64323000000003
1178942530,False,False,False,False,True,Ninguno,19.27266,-99.64323000000003
1178943141,False,False,False,False,True,Ninguno,19.273160000000004,-99.63947
1202759636,False,False,False,False,True,Ninguno,19.27307,-99.51323999999995
1202926165,False,False,False,False,True,Ninguno,19.27307,-99.51323999999995
1185642099,False,False,False,False,True,Ninguno,19.272349999999996,-99.57924000000001
1048905995,False,False,False,False,True,Ninguno,19.273080000000004,-99.57673000000001
1059484393,False,False,False,False,True,Ninguno,19.273080000000004,-99.57673000000001
